dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.000000,14.693153,0.000014,0.001378,0.068920,3.445991,6.281532
0.020000,0.000000,14.693153,0.000069,0.004135,0.137840,3.445991,6.281540
0.020000,0.000000,14.693153,0.000193,0.008270,0.206759,3.445991,6.281557
0.020000,0.000000,14.693153,0.000414,0.013784,0.275679,3.445991,6.281587
0.020000,0.000000,14.693153,0.000758,0.020676,0.344599,3.445991,6.281635
0.020000,0.000000,14.693153,0.001254,0.028946,0.413519,3.445991,6.281703
0.020000,0.000000,14.693153,0.001930,0.038595,0.482439,3.445991,6.281797
0.020000,0.000000,14.693153,0.002812,0.049622,0.551358,3.445991,6.281918
0.020000,0.000000,14.693153,0.003928,0.062028,0.620278,3.445991,6.282073
0.020000,0.000000,14.693153,0.005307,0.075812,0.689198,3.445991,6.282263
0.020000,0.000000,14.693153,0.006975,0.090974,0.758118,3.445991,6.282493
0.020000,0.000000,14.693153,0.008960,0.107515,0.827038,3.445991,6.282767
0.020000,0.000000,14.693153,0.011289,0.125434,0.895958,3.445991,6.283088
0.020000,0.001997,14.693153,0.013991,0.144732,0.964877,3.445991,0.000275
0.020000,0.005099,14.693154,0.017092,0.165408,1.033797,3.445991,0.000703
0.020000,0.008627,14.693158,0.020621,0.187462,1.102717,3.445991,0.001190
0.020000,0.012610,14.693164,0.024604,0.210895,1.171637,3.445991,0.001739
0.020000,0.017077,14.693173,0.029070,0.235706,1.240557,3.445991,0.002354
0.020000,0.022053,14.693186,0.034046,0.261895,1.309476,3.445991,0.003040
0.020000,0.027566,14.693205,0.039560,0.289463,1.378396,3.445991,0.003800
0.020000,0.033645,14.693231,0.045639,0.318410,1.447316,3.445991,0.004637
0.020000,0.040316,14.693265,0.052310,0.348734,1.516236,3.445991,0.005556
0.020000,0.047607,14.693309,0.059602,0.380437,1.585156,3.445991,0.006559
0.020000,0.055547,14.693365,0.067541,0.413519,1.654075,3.445991,0.007652
0.020000,0.064162,14.693436,0.076156,0.447979,1.722995,3.445991,0.008837
0.020000,0.073479,14.693525,0.085474,0.483817,1.791915,3.445991,0.010118
0.020000,0.083527,14.693633,0.095523,0.521034,1.860835,3.445991,0.011499
0.020000,0.094333,14.693765,0.106329,0.559629,1.929755,3.445991,0.012983
0.020000,0.105924,14.693925,0.117922,0.599602,1.998675,3.445991,0.014574
0.020000,0.118328,14.694117,0.130327,0.640954,2.067594,3.445991,0.016276
0.020000,0.131572,14.694344,0.143574,0.683685,2.136514,3.445991,0.018092
0.020000,0.145685,14.694613,0.157689,0.727793,2.205434,3.445991,0.020025
0.020000,0.160679,14.694929,0.172685,0.771902,2.205434,0.000000,0.022078
0.020000,0.176554,14.695297,0.188565,0.816011,2.205434,0.000000,0.024249
0.020000,0.193309,14.695722,0.205326,0.860119,2.205434,0.000000,0.026539
0.020000,0.210946,14.696212,0.222969,0.904228,2.205434,0.000000,0.028946
