dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,-0.002836,14.849997,0.000014,0.001382,0.069103,3.455164,0.002101
0.020000,-0.002824,14.849997,0.000026,0.000611,-0.038543,-5.382331,0.002092
0.020000,-0.002796,14.849997,0.000054,0.001375,0.038200,3.837157,0.002071
0.020000,-0.002747,14.849997,0.000102,0.002445,0.053479,0.763978,0.002035
0.020000,-0.002671,14.849997,0.000179,0.003820,0.068758,0.763951,0.001978
0.020000,-0.002561,14.849998,0.000289,0.005501,0.084036,0.763906,0.001897
0.020000,-0.002411,14.849998,0.000439,0.007487,0.099313,0.763839,0.001786
0.020000,-0.002216,14.849998,0.000634,0.009779,0.114588,0.763744,0.001641
0.020000,-0.001968,14.849999,0.000882,0.012376,0.129861,0.763618,0.001458
0.020000,-0.001662,14.849999,0.001187,0.015279,0.145130,0.763454,0.001231
0.020000,-0.001293,14.849999,0.001557,0.018486,0.160395,0.763248,0.000958
0.020000,-0.000853,14.850000,0.001997,0.021999,0.175654,0.762991,0.000632
0.020000,-0.000336,14.850000,0.002513,0.025818,0.190908,0.762677,0.000249
0.020000,0.001450,14.850000,0.004300,0.089322,3.175232,149.216219,6.282991
0.020000,0.005248,14.849998,0.008098,0.189904,5.029073,92.692055,6.282481
0.020000,0.009569,14.849994,0.012418,0.216026,1.306115,-186.147901,6.281902
0.020000,0.014445,14.849986,0.017295,0.243819,1.389658,4.177143,6.281248
0.020000,0.019914,14.849973,0.022764,0.273461,1.482073,4.620755,6.280514
0.020000,0.026007,14.849955,0.028857,0.304663,1.560120,3.902337,6.279696
0.020000,0.032758,14.849928,0.035608,0.337533,1.643502,4.169109,6.278790
0.020000,0.040203,14.849892,0.043053,0.372253,1.735994,4.624569,6.277791
0.020000,0.048372,14.849843,0.051222,0.408455,1.810118,3.706208,6.276694
0.020000,0.057303,14.849780,0.060153,0.446562,1.905308,4.759505,6.275494
0.020000,0.067027,14.849699,0.069877,0.486205,1.982156,3.842407,6.274188
0.020000,0.077577,14.849596,0.080428,0.527552,2.067372,4.260796,6.272770
0.020000,0.088992,14.849469,0.091843,0.570748,2.159816,4.622192,6.271236
0.020000,0.101300,14.849311,0.104153,0.615486,2.236883,3.853340,6.269581
0.020000,0.114538,14.849119,0.117392,0.661944,2.322917,4.301724,6.267800
0.020000,0.128738,14.848887,0.131594,0.710117,2.408652,4.286739,6.265890
0.020000,0.143936,14.848609,0.146794,0.759998,2.494047,4.269738,6.263844
0.020000,0.160164,14.848277,0.163026,0.811580,2.579060,4.250683,6.261659
0.020000,0.177456,14.847885,0.180323,0.864853,2.663651,4.229541,6.259330
0.020000,0.195847,14.847423,0.198719,0.919808,2.747777,4.206284,6.256852
0.020000,0.215351,14.846884,0.218231,0.975591,2.789169,2.069596,6.254223
0.020000,0.235970,14.846258,0.238860,1.031431,2.791969,0.140036,6.251442
0.020000,0.257704,14.845536,0.260606,1.087309,2.793884,0.095722,6.248510
0.020000,0.280550,14.844708,0.283466,1.143032,2.786149,-0.386751,6.245427
0.020000,0.304512,14.843764,0.307446,1.198999,2.798373,0.611200,6.242192
0.020000,0.329583,14.842693,0.332541,1.254736,2.786855,-0.575867,6.238805
0.020000,0.355767,14.841484,0.358753,1.310572,2.791802,0.247329,6.235268
0.020000,0.383062,14.840124,0.386081,1.366444,2.793580,0.088886,6.231578
0.020000,0.411466,14.838603,0.414526,1.422224,2.789012,-0.228408,6.227738
0.020000,0.440977,14.836906,0.444086,1.478009,2.789267,0.012751,6.223747
0.020000,0.471595,14.835020,0.474762,1.533785,2.788793,-0.023664,6.219605
0.020000,0.503317,14.832932,0.506553,1.589537,2.787600,-0.059686,6.215314
0.020000,0.536141,14.830627,0.539458,1.645251,2.785694,-0.095276,6.210872
0.020000,0.570065,14.828092,0.573476,1.700913,2.783086,-0.130396,6.206281
0.020000,0.605086,14.825310,0.608608,1.756603,2.784534,0.072385,6.201541
0.020000,0.641203,14.822265,0.644852,1.812208,2.780242,-0.214586,6.196653
0.020000,0.678408,14.818944,0.682206,1.867675,2.773326,-0.345805,6.191618
0.020000,0.716703,14.815327,0.720671,1.923256,2.779059,0.286663,6.186437
0.020000,0.756079,14.811400,0.760242,1.978586,2.766475,-0.629211,6.181111
0.020000,0.796534,14.807144,0.800921,2.033928,2.767113,0.031870,6.175641
0.020000,0.838064,14.802542,0.842705,2.089191,2.763166,-0.197319,6.170028
0.020000,0.880662,14.797577,0.885591,2.144301,2.755499,-0.383341,6.164274
0.020000,0.924322,14.792230,0.929577,2.199316,2.750738,-0.238053,6.158381
0.020000,0.969038,14.786483,0.974661,2.254215,2.744962,-0.288837,6.152350
0.020000,1.014805,14.780317,1.020841,2.308979,2.738193,-0.338410,6.146183
0.020000,1.061613,14.773714,1.068113,2.363588,2.730459,-0.386700,6.139883
0.020000,1.109455,14.766653,1.116473,2.418024,2.721787,-0.433637,6.133452
0.020000,1.158324,14.759117,1.165920,2.472342,2.715885,-0.295094,6.126892
