dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.193319,9.076269,4.147983,4.029350,0.698456,-5.207372,2.483849
0.020000,7.129541,9.125920,4.228809,4.041291,0.597061,-5.069721,2.476404
0.020000,7.065971,9.176158,4.309834,4.051238,0.497349,-4.985604,2.469253
0.020000,7.002630,9.226941,4.391019,4.059266,0.401391,-4.797910,2.462403
0.020000,6.939534,9.278224,4.472327,4.065429,0.308149,-4.662119,2.455861
0.020000,6.876700,9.329964,4.553722,4.069728,0.214947,-4.660067,2.449635
0.020000,6.814142,9.382117,4.635167,4.072266,0.126912,-4.401769,2.443730
0.020000,6.751873,9.434637,4.716628,4.073033,0.038372,-4.427000,2.438151
0.020000,6.689904,9.487482,4.798070,4.072108,-0.046261,-4.231674,2.432904
0.020000,6.628243,9.540607,4.879460,4.069485,-0.131167,-4.245259,2.427993
0.020000,6.566899,9.593968,4.960765,4.065243,-0.212080,-4.045682,2.423422
0.020000,6.505879,9.647521,5.041952,4.059365,-0.293891,-4.090542,2.419194
0.020000,6.445188,9.701222,5.122990,4.051916,-0.372449,-3.927911,2.415312
0.020000,6.384831,9.755028,5.203849,4.042911,-0.450286,-3.891814,2.411778
0.020000,6.324812,9.808895,5.284496,4.032354,-0.527839,-3.877663,2.408596
0.020000,6.265134,9.862781,5.364901,4.020292,-0.603085,-3.762303,2.405767
0.020000,6.205800,9.916642,5.445036,4.006736,-0.677799,-3.735695,2.403292
0.020000,6.146812,9.970437,5.524870,3.991699,-0.751840,-3.702073,2.401173
0.020000,6.088173,10.024124,5.604374,3.975195,-0.825239,-3.669928,2.399411
0.020000,6.029882,10.077660,5.683519,3.957250,-0.897226,-3.599370,2.398008
0.020000,5.971943,10.131006,5.762276,3.937871,-0.968956,-3.586507,2.396963
0.020000,5.914355,10.184119,5.840618,3.917070,-1.040033,-3.553846,2.396278
0.020000,5.857120,10.236960,5.918515,3.894860,-1.110510,-3.523814,2.395952
0.020000,5.800244,10.289486,5.995936,3.871027,-1.191676,-4.058339,2.395986
0.020000,5.743730,10.341655,6.072847,3.845585,-1.272072,-4.019760,2.396381
0.020000,5.687580,10.393428,6.149223,3.818778,-1.340343,-3.413585,2.397134
0.020000,5.631797,10.444767,6.225035,3.790618,-1.407998,-3.382742,2.398247
0.020000,5.576381,10.495635,6.300258,3.761123,-1.474790,-3.339598,2.399719
0.020000,5.521337,10.545996,6.374864,3.730295,-1.541358,-3.328401,2.401548
0.020000,5.466667,10.595813,6.448827,3.698154,-1.607079,-3.286049,2.403734
0.020000,5.412375,10.645051,6.522121,3.664714,-1.672001,-3.246092,2.406275
0.020000,5.358464,10.693676,6.594721,3.630002,-1.735591,-3.179499,2.409170
0.020000,5.304941,10.741656,6.666601,3.594016,-1.799318,-3.186344,2.412417
0.020000,5.251810,10.788956,6.737737,3.556783,-1.861621,-3.115170,2.416014
0.020000,5.199077,10.835547,6.808104,3.518343,-1.921996,-3.018757,2.419959
0.020000,5.146749,10.881398,6.877678,3.478692,-1.982573,-3.028832,2.424248
