dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.739900,3.381248,1.845543,2.421182,0.866377,-2.766100,3.654329
0.020000,2.697565,3.357080,1.894291,2.437407,0.811280,-2.754851,3.666268
0.020000,2.655258,3.332258,1.943342,2.452545,0.756853,-2.721342,3.678092
0.020000,2.613006,3.306795,1.992674,2.466597,0.702643,-2.710504,3.689787
0.020000,2.570831,3.280705,2.042266,2.479598,0.650038,-2.630271,3.701336
0.020000,2.528757,3.254006,2.092097,2.491552,0.597701,-2.616834,3.712724
0.020000,2.486803,3.226713,2.142147,2.502489,0.546856,-2.542259,3.723936
0.020000,2.444990,3.198846,2.192396,2.512439,0.497474,-2.469122,3.734958
0.020000,2.403335,3.170422,2.242824,2.521423,0.449220,-2.412673,3.745774
0.020000,2.361855,3.141461,2.293414,2.529472,0.402454,-2.338296,3.756372
0.020000,2.320565,3.111985,2.344146,2.536617,0.357256,-2.259912,3.766737
0.020000,2.279477,3.082013,2.395004,2.542891,0.313672,-2.179186,3.776858
0.020000,2.238604,3.051567,2.445970,2.548325,0.271718,-2.097700,3.786720
0.020000,2.197955,3.020669,2.497029,2.552938,0.230650,-2.053411,3.796313
0.020000,2.157540,2.989341,2.548165,2.556778,0.191981,-1.933448,3.805625
0.020000,2.117365,2.957606,2.599362,2.559872,0.154729,-1.862601,3.814645
0.020000,2.077436,2.925486,2.650607,2.562228,0.117759,-1.848492,3.823361
0.020000,2.037758,2.893004,2.701884,2.563899,0.083551,-1.710387,3.831764
0.020000,1.998333,2.860183,2.753182,2.564897,0.049912,-1.681984,3.839844
0.020000,1.959164,2.827048,2.804487,2.565224,0.016362,-1.677492,3.847591
0.020000,1.920252,2.793620,2.855786,2.564932,-0.014617,-1.548960,3.854995
0.020000,1.881597,2.759924,2.907066,2.564018,-0.045663,-1.552298,3.862047
0.020000,1.843209,2.725994,2.958300,2.561687,-0.116572,-3.545457,3.868737
0.020000,1.805109,2.691875,3.009443,2.557184,-0.225160,-5.429379,3.875052
0.020000,1.767317,2.657612,3.060455,2.550589,-0.329728,-5.228416,3.880981
0.020000,1.729848,2.623250,3.111295,2.541979,-0.430508,-5.039008,3.886514
0.020000,1.692719,2.588832,3.161923,2.531413,-0.528278,-4.888467,3.891642
0.020000,1.655940,2.554401,3.212303,2.518980,-0.621678,-4.670024,3.896356
0.020000,1.619525,2.520001,3.262397,2.504731,-0.712452,-4.538671,3.900651
0.020000,1.583482,2.485674,3.312171,2.488715,-0.800799,-4.417386,3.904520
0.020000,1.547820,2.451460,3.361591,2.470999,-0.885806,-4.250342,3.907957
0.020000,1.512547,2.417400,3.410624,2.451629,-0.968486,-4.133975,3.910958
0.020000,1.477671,2.383536,3.459237,2.430645,-1.049219,-4.036670,3.913519
0.020000,1.443196,2.349904,3.507399,2.408102,-1.127135,-3.895776,3.915637
