dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,-0.002232,13.343154,0.000014,0.001378,0.068920,3.445991,6.281532
0.020000,-0.002221,13.343154,0.000024,0.000514,-0.043229,-5.607464,6.281540
0.020000,-0.002198,13.343154,0.000047,0.001156,0.032112,3.767098,6.281557
0.020000,-0.002157,13.343154,0.000088,0.002055,0.044956,0.642190,6.281587
0.020000,-0.002093,13.343154,0.000153,0.003211,0.057798,0.642098,6.281635
0.020000,-0.002001,13.343154,0.000245,0.004624,0.070637,0.641947,6.281703
0.020000,-0.001875,13.343154,0.000371,0.006293,0.083472,0.641722,6.281797
0.020000,-0.001710,13.343154,0.000535,0.008219,0.096300,0.641409,6.281918
0.020000,-0.001502,13.343153,0.000743,0.010402,0.109120,0.640992,6.282073
0.020000,-0.001245,13.343153,0.001000,0.012840,0.121929,0.640455,6.282263
0.020000,-0.000935,13.343153,0.001311,0.015535,0.134724,0.639784,6.282493
0.020000,-0.000565,13.343153,0.001680,0.018485,0.147504,0.638963,6.282767
0.020000,-0.000131,13.343153,0.002114,0.021690,0.160263,0.637973,6.283088
0.020000,0.002369,13.343153,0.004614,0.125006,5.165783,250.275969,0.000275
0.020000,0.006048,13.343155,0.008294,0.183957,2.947542,-110.912021,0.000703
0.020000,0.010233,13.343159,0.012479,0.209268,1.265589,-84.097666,0.001190
0.020000,0.014958,13.343166,0.017203,0.236220,1.347575,4.099313,0.001739
0.020000,0.020255,13.343176,0.022501,0.264885,1.433233,4.282906,0.002354
0.020000,0.026157,13.343192,0.028402,0.295067,1.509115,3.794070,0.003040
0.020000,0.032696,13.343215,0.034942,0.326966,1.594958,4.292176,0.003800
0.020000,0.039905,13.343245,0.042150,0.360442,1.673778,3.940978,0.004637
0.020000,0.047817,13.343285,0.050062,0.395592,1.757511,4.186675,0.005556
0.020000,0.056462,13.343338,0.058708,0.432300,1.835437,3.896282,0.006559
0.020000,0.065877,13.343405,0.068123,0.470756,1.922778,4.367086,0.007652
0.020000,0.076092,13.343489,0.078338,0.510733,1.998825,3.802346,0.008837
0.020000,0.087138,13.343594,0.089385,0.552352,2.080964,4.106920,0.010118
0.020000,0.099050,13.343722,0.101297,0.595617,2.163275,4.115536,0.011499
0.020000,0.111859,13.343879,0.114108,0.640532,2.245711,4.121848,0.012983
0.020000,0.125599,13.344069,0.127849,0.687027,2.324770,3.952943,0.014574
0.020000,0.140300,13.344295,0.142551,0.735143,2.405803,4.051615,0.016276
0.020000,0.155995,13.344565,0.158249,0.784873,2.486488,4.034273,0.018092
0.020000,0.172717,13.344884,0.174974,0.836268,2.569743,4.162725,0.020025
0.020000,0.190481,13.345258,0.192742,0.888408,2.607038,1.864782,0.022078
0.020000,0.209287,13.345693,0.211553,0.940507,2.604909,-0.106482,0.024249
0.020000,0.229132,13.346198,0.231405,0.992612,2.605263,0.017720,0.026539
0.020000,0.250018,13.346777,0.252299,1.044696,2.604224,-0.051937,0.028946
0.020000,0.271943,13.347440,0.274233,1.096713,2.600852,-0.168594,0.031471
0.020000,0.294904,13.348193,0.297207,1.148715,2.600091,-0.038067,0.034113
0.020000,0.318903,13.349045,0.321221,1.200703,2.599415,-0.033806,0.036872
0.020000,0.343937,13.350005,0.346273,1.252604,2.595009,-0.220289,0.039746
0.020000,0.370004,13.351080,0.372363,1.304474,2.593500,-0.075482,0.042735
0.020000,0.397104,13.352281,0.399489,1.356304,2.591516,-0.099198,0.045838
0.020000,0.425234,13.353617,0.427651,1.408085,2.589065,-0.122538,0.049055
0.020000,0.454393,13.355097,0.456847,1.459808,2.586155,-0.145481,0.052385
0.020000,0.484578,13.356732,0.487076,1.511464,2.582795,-0.168006,0.055827
0.020000,0.515787,13.358532,0.518337,1.563044,2.578993,-0.190094,0.059379
0.020000,0.548017,13.360507,0.550628,1.614539,2.574759,-0.211726,0.063041
0.020000,0.581267,13.362669,0.583949,1.666032,2.574646,-0.005632,0.066812
0.020000,0.615533,13.365028,0.618296,1.717356,2.566212,-0.421688,0.070690
0.020000,0.650813,13.367597,0.653669,1.768653,2.564851,-0.068062,0.074675
0.020000,0.687102,13.370387,0.690065,1.819796,2.557140,-0.385566,0.078764
0.020000,0.724398,13.373409,0.727483,1.870928,2.556604,-0.026792,0.082957
