dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.002232,16.043151,0.000014,0.001378,0.068920,3.445991,6.281532
0.020000,0.002221,16.043151,0.000024,0.000514,-0.043229,-5.607464,6.281540
0.020000,0.002198,16.043151,0.000047,0.001156,0.032112,3.767098,6.281557
0.020000,0.002157,16.043151,0.000088,0.002055,0.044956,0.642190,6.281587
0.020000,0.002093,16.043151,0.000153,0.003211,0.057798,0.642098,6.281635
0.020000,0.002001,16.043151,0.000245,0.004624,0.070637,0.641947,6.281703
0.020000,0.001875,16.043151,0.000371,0.006293,0.083472,0.641722,6.281797
0.020000,0.001710,16.043152,0.000535,0.008219,0.096300,0.641409,6.281918
0.020000,0.001502,16.043152,0.000743,0.010402,0.109120,0.640992,6.282073
0.020000,0.001245,16.043152,0.001000,0.012840,0.121929,0.640455,6.282263
0.020000,0.000935,16.043152,0.001311,0.015535,0.134724,0.639784,6.282493
0.020000,0.000565,16.043153,0.001680,0.018485,0.147504,0.638963,6.282767
0.020000,0.000131,16.043153,0.002114,0.021690,0.160263,0.637973,6.283088
0.020000,0.001625,16.043153,0.003608,0.074696,2.650313,124.502494,0.000275
0.020000,0.004149,16.043154,0.006132,0.126214,2.575872,-3.722030,0.000703
0.020000,0.007021,16.043157,0.009004,0.143588,0.868722,-85.357499,0.001190
0.020000,0.010263,16.043162,0.012246,0.162091,0.925138,2.820800,0.001739
0.020000,0.013899,16.043169,0.015882,0.181773,0.984113,2.948705,0.002354
0.020000,0.017949,16.043180,0.019932,0.202502,1.036422,2.615454,0.003040
0.020000,0.022437,16.043195,0.024420,0.224414,1.095618,2.959802,0.003800
0.020000,0.027385,16.043216,0.029368,0.247415,1.150051,2.721659,0.004637
0.020000,0.032816,16.043244,0.034800,0.271574,1.207922,2.893583,0.005556
0.020000,0.038753,16.043280,0.040736,0.296811,1.261882,2.697957,0.006559
0.020000,0.045218,16.043326,0.047201,0.323259,1.322390,3.025431,0.007652
0.020000,0.052233,16.043384,0.054216,0.350764,1.375239,2.642446,0.008837
0.020000,0.059821,16.043455,0.061805,0.379411,1.432378,2.856952,0.010118
0.020000,0.068004,16.043544,0.069989,0.409206,1.489757,2.868964,0.011499
0.020000,0.076807,16.043652,0.078792,0.440154,1.547361,2.880164,0.012983
0.020000,0.086250,16.043782,0.088236,0.472210,1.602796,2.771776,0.014574
0.020000,0.096357,16.043938,0.098344,0.505405,1.659760,2.848165,0.016276
0.020000,0.107150,16.044123,0.109139,0.539738,1.716677,2.845879,0.018092
0.020000,0.118653,16.044342,0.120644,0.575250,1.775578,2.945024,0.020025
0.020000,0.130876,16.044600,0.132870,0.611312,1.803092,1.375704,0.022078
0.020000,0.143821,16.044900,0.145818,0.647385,1.803688,0.029839,0.024249
0.020000,0.157486,16.045247,0.159488,0.683509,1.806200,0.125583,0.026539
0.020000,0.171874,16.045646,0.173881,0.719669,1.807973,0.088637,0.028946
0.020000,0.186984,16.046103,0.188998,0.755836,1.808372,0.019947,0.031471
0.020000,0.202817,16.046622,0.204839,0.792053,1.810818,0.122323,0.034113
0.020000,0.219373,16.047210,0.221406,0.828325,1.813590,0.138599,0.036872
0.020000,0.236652,16.047872,0.238698,0.864606,1.814071,0.024045,0.039746
0.020000,0.254656,16.048615,0.256717,0.900943,1.816848,0.138866,0.042735
0.020000,0.273384,16.049445,0.275463,0.937335,1.819616,0.138380,0.045838
0.020000,0.292838,16.050369,0.294939,0.973783,1.822397,0.139037,0.049055
0.020000,0.313017,16.051393,0.315145,1.010287,1.825214,0.140868,0.052385
0.020000,0.333924,16.052525,0.336082,1.046849,1.828092,0.143903,0.055827
0.020000,0.355557,16.053773,0.357751,1.083470,1.831055,0.148166,0.059379
0.020000,0.377918,16.055143,0.380154,1.120153,1.834129,0.153678,0.063041
0.020000,0.401009,16.056645,0.403293,1.156963,1.840496,0.318348,0.066812
0.020000,0.424828,16.058285,0.427169,1.193794,1.841537,0.052067,0.070690
0.020000,0.449378,16.060073,0.451784,1.230753,1.847962,0.321216,0.074675
0.020000,0.474659,16.062016,0.477140,1.267762,1.850460,0.124910,0.078764
0.020000,0.500672,16.064124,0.503238,1.304931,1.858467,0.400333,0.082957
0.020000,0.527418,16.066406,0.530081,1.342159,1.861357,0.144514,0.087251
0.020000,0.554898,16.068870,0.557671,1.379505,1.867301,0.297219,0.091645
0.020000,0.583113,16.071527,0.586011,1.416974,1.873471,0.308475,0.096138
0.020000,0.612063,16.074386,0.615102,1.454571,1.879828,0.317866,0.100727
0.020000,0.641751,16.077457,0.644948,1.492299,1.886402,0.328685,0.105411
0.020000,0.672177,16.080750,0.675552,1.530163,1.893220,0.340905,0.110187
0.020000,0.703341,16.084275,0.706915,1.568169,1.900310,0.354493,0.115054
0.020000,0.735247,16.088042,0.739042,1.606341,1.908597,0.414371,0.120008
0.020000,0.767893,16.092062,0.771935,1.644680,1.916937,0.416991,0.125049
0.020000,0.801283,16.096347,0.805599,1.683160,1.923982,0.352251,0.130172
0.020000,0.835417,16.100906,0.840036,1.721862,1.935102,0.556017,0.135376
0.020000,0.870296,16.105750,0.875250,1.760711,1.942464,0.368085,0.140657
0.020000,0.905923,16.110892,0.911245,1.799765,1.952710,0.512320,0.146014
0.020000,0.942297,16.116343,0.948026,1.839042,1.963827,0.555826,0.151442
0.020000,0.979422,16.122113,0.985596,1.878509,1.973371,0.477231,0.156938
0.020000,1.017297,16.128214,1.023960,1.918199,1.984503,0.556554,0.162501
0.020000,1.055926,16.134659,1.063123,1.958118,1.995944,0.572091,0.168125
0.020000,1.095309,16.141459,1.103088,1.998272,2.007717,0.588635,0.173808
0.020000,1.135447,16.148625,1.143861,2.038669,2.019839,0.606082,0.179546
0.020000,1.176344,16.156171,1.185448,2.079332,2.033136,0.664850,0.185335
0.020000,1.217999,16.164107,1.227853,2.120242,2.045507,0.618565,0.191171
0.020000,1.260416,16.172445,1.271081,2.161414,2.058603,0.654783,0.197050
0.020000,1.303595,16.181199,1.315139,2.202885,2.073574,0.748575,0.202969
0.020000,1.347539,16.190379,1.360031,2.244616,2.086513,0.646933,0.208923
0.020000,1.392249,16.199999,1.405764,2.286653,2.101888,0.768741,0.214908
0.020000,1.437727,16.210070,1.452344,2.328984,2.116531,0.732157,0.220919
0.020000,1.483974,16.220603,1.499776,2.371617,2.131657,0.756314,0.226952
0.020000,1.530994,16.231612,1.548068,2.414564,2.147344,0.784365,0.233003
0.020000,1.578788,16.243107,1.597224,2.457830,2.163283,0.796920,0.239065
0.020000,1.627357,16.255102,1.647253,2.501419,2.179477,0.809730,0.245136
0.020000,1.676704,16.267606,1.698159,2.545338,2.195931,0.822667,0.251209
0.020000,1.726831,16.280633,1.749951,2.589591,2.212643,0.835610,0.257280
0.020000,1.777739,16.294194,1.802635,2.634183,2.229612,0.848437,0.263344
0.020000,1.829432,16.308299,1.856217,2.679124,2.247057,0.872274,0.269395
0.020000,1.881911,16.322959,1.910706,2.724409,2.264234,0.858858,0.275429
0.020000,1.935178,16.338187,1.966106,2.770049,2.281986,0.887589,0.281441
0.020000,1.989236,16.353992,2.022427,2.816043,2.299734,0.887394,0.287424
0.020000,2.044087,16.370385,2.079675,2.862398,2.317729,0.899764,0.293374
0.020000,2.099733,16.387375,2.137858,2.909114,2.335788,0.902928,0.299286
0.020000,2.156177,16.404974,2.196981,2.956194,2.354017,0.911442,0.305154
0.020000,2.213421,16.423189,2.257054,3.003640,2.372318,0.915088,0.310972
0.020000,2.271469,16.442031,2.318083,3.051454,2.390692,0.918685,0.316735
0.020000,2.330323,16.461508,2.380076,3.099637,2.409135,0.922156,0.322438
0.020000,2.389985,16.481629,2.443040,3.148190,2.427644,0.925434,0.328075
0.020000,2.450459,16.502402,2.506982,3.197114,2.446213,0.928462,0.333641
0.020000,2.511748,16.523834,2.571910,3.246411,2.464837,0.931190,0.339129
0.020000,2.573855,16.545933,2.637832,3.296076,2.483281,0.922185,0.344536
0.020000,2.636784,16.568705,2.704754,3.346114,2.501894,0.930683,0.349855
0.020000,2.700526,16.592152,2.772672,3.395901,2.489335,-0.627982,0.355079
0.020000,2.765062,16.616271,2.841568,3.444794,2.444663,-2.233576,0.360202
0.020000,2.830373,16.641057,2.911424,3.492784,2.399474,-2.259440,0.365216
0.020000,2.896438,16.666505,2.982221,3.539853,2.353467,-2.300350,0.370115
0.020000,2.963238,16.692609,3.053940,3.585978,2.306245,-2.361098,0.374892
0.020000,3.030755,16.719359,3.126563,3.631145,2.258365,-2.394010,0.379541
0.020000,3.098969,16.746748,3.200070,3.675340,2.209735,-2.431505,0.384057
0.020000,3.167860,16.774766,3.274441,3.718541,2.160051,-2.484188,0.388432
0.020000,3.237411,16.803401,3.349656,3.760731,2.109485,-2.528323,0.392662
0.020000,3.307602,16.832641,3.425693,3.801891,2.058035,-2.572484,0.396742
0.020000,3.378414,16.862473,3.502533,3.842005,2.005704,-2.616581,0.400667
0.020000,3.449830,16.892884,3.580155,3.881055,1.952493,-2.660523,0.404432
0.020000,3.521831,16.923857,3.658535,3.919019,1.898185,-2.715399,0.408033
0.020000,3.594399,16.955377,3.737653,3.955885,1.843320,-2.743257,0.411465
0.020000,3.667516,16.987427,3.817485,3.991638,1.787609,-2.785559,0.414725
0.020000,3.741164,17.019989,3.898011,4.026257,1.730962,-2.832333,0.417809
0.020000,3.815325,17.053043,3.979205,4.059717,1.673024,-2.896925,0.420714
0.020000,3.889983,17.086570,4.061045,4.092020,1.615141,-2.894133,0.423437
0.020000,3.965119,17.120551,4.143508,4.123138,1.555906,-2.961765,0.425974
0.020000,4.040717,17.154962,4.226569,4.153054,1.495807,-3.004937,0.428323
0.020000,4.116759,17.189783,4.310204,4.181764,1.435474,-3.016630,0.430482
0.020000,4.193228,17.224991,4.394389,4.209236,1.373607,-3.093386,0.432448
0.020000,4.270107,17.260561,4.479099,4.235474,1.311903,-3.085157,0.434219
0.020000,4.347379,17.296471,4.564308,4.260446,1.248592,-3.165583,0.435794
0.020000,4.425029,17.332695,4.649991,4.284153,1.185364,-3.161384,0.437171
0.020000,4.503037,17.369209,4.736122,4.306569,1.120806,-3.227929,0.438349
