dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.002836,12.150003,0.000014,0.001382,0.069103,3.455164,0.002101
0.020000,0.002824,12.150003,0.000026,0.000611,-0.038543,-5.382331,0.002092
0.020000,0.002796,12.150003,0.000054,0.001375,0.038200,3.837157,0.002071
0.020000,0.002747,12.150003,0.000102,0.002445,0.053479,0.763978,0.002035
0.020000,0.002671,12.150003,0.000179,0.003820,0.068758,0.763951,0.001978
0.020000,0.002561,12.150002,0.000289,0.005501,0.084036,0.763906,0.001897
0.020000,0.002411,12.150002,0.000439,0.007487,0.099313,0.763839,0.001786
0.020000,0.002216,12.150002,0.000634,0.009779,0.114588,0.763744,0.001641
0.020000,0.001968,12.150001,0.000882,0.012376,0.129861,0.763618,0.001458
0.020000,0.001662,12.150001,0.001187,0.015279,0.145130,0.763454,0.001231
0.020000,0.001293,12.150001,0.001557,0.018486,0.160395,0.763248,0.000958
0.020000,0.000853,12.150000,0.001997,0.021999,0.175654,0.762991,0.000632
0.020000,0.000336,12.150000,0.002513,0.025818,0.190908,0.762677,0.000249
0.020000,0.000925,12.150000,0.003102,0.029430,0.180597,-0.515527,6.282991
0.020000,0.003348,12.149999,0.005525,0.121137,4.585381,220.239175,6.282481
0.020000,0.006104,12.149996,0.008280,0.137791,0.832679,-187.635107,6.281902
0.020000,0.009214,12.149991,0.011391,0.155506,0.885782,2.655146,6.281248
0.020000,0.012702,12.149983,0.014879,0.174397,0.944505,2.936181,6.280514
0.020000,0.016587,12.149971,0.018764,0.194277,0.994024,2.475950,6.279696
0.020000,0.020891,12.149954,0.023068,0.215215,1.046903,2.643930,6.278790
0.020000,0.025638,12.149931,0.027815,0.237326,1.105543,2.931985,6.277791
0.020000,0.030845,12.149900,0.033022,0.260374,1.152424,2.344050,6.276694
0.020000,0.036538,12.149860,0.038715,0.284628,1.212684,3.013018,6.275494
0.020000,0.042734,12.149808,0.044912,0.309852,1.261201,2.425873,6.274188
0.020000,0.049457,12.149743,0.051635,0.336152,1.315002,2.690054,6.272770
0.020000,0.056729,12.149661,0.058907,0.363619,1.373358,2.917798,6.271236
0.020000,0.064570,12.149561,0.066749,0.392057,1.421870,2.425583,6.269581
0.020000,0.073000,12.149439,0.075180,0.421578,1.476053,2.709152,6.267800
0.020000,0.082043,12.149291,0.084224,0.452178,1.530008,2.697744,6.265890
0.020000,0.091718,12.149114,0.093901,0.483852,1.583717,2.685460,6.263844
0.020000,0.102048,12.148903,0.104233,0.516596,1.637165,2.672395,6.261659
0.020000,0.113053,12.148653,0.115241,0.550402,1.690338,2.658664,6.259330
0.020000,0.124755,12.148359,0.126946,0.585267,1.743226,2.644399,6.256852
